<<<<<<< HEAD
=======
{"ip":"::1","level":"error","message":"Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='","method":"GET","stack":"Error: Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='\n    at PromisePool.execute (D:\\College Integration\\College\\backend\\node_modules\\mysql2\\lib\\promise\\pool.js:54:22)\n    at file:///D:/College%20Integration/College/backend/controllers/studentpageController.js:619:29\n    at file:///D:/College%20Integration/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/College%20Integration/College/backend/controllers/auth/authController.js:338:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-01-05T08:38:23.899Z","url":"/api/student/academic-ids"}
{"ip":"::1","level":"error","message":"Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='","method":"GET","stack":"Error: Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='\n    at PromisePool.execute (D:\\College Integration\\College\\backend\\node_modules\\mysql2\\lib\\promise\\pool.js:54:22)\n    at file:///D:/College%20Integration/College/backend/controllers/studentpageController.js:619:29\n    at file:///D:/College%20Integration/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/College%20Integration/College/backend/controllers/auth/authController.js:338:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-01-05T08:38:32.428Z","url":"/api/student/academic-ids"}
{"ip":"::1","level":"error","message":"Not allowed by CORS","method":"OPTIONS","stack":"Error: Not allowed by CORS\n    at origin (file:///D:/finalAMS/Academic-Management-System-Final-/College/backend/app.js:53:16)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:219:13\n    at optionsCallback (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:199:9)\n    at corsMiddleware (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:204:7)\n    at Layer.handle [as handle_request] (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:286:9\n    at Function.process_params (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/finalAMS/Academic-Management-System-Final-/College/backend/app.js:43:3\n    at Layer.handle [as handle_request] (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:286:9\n    at Function.process_params (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at expressInit (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\middleware\\init.js:40:5)","timestamp":"2026-01-07T16:35:06.608Z","url":"/api/auth/login"}
{"ip":"::1","level":"error","message":"sequelize is not defined","method":"GET","stack":"ReferenceError: sequelize is not defined\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/studentController.js:194:19\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at requireAuth (file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/middleware/requireAuth.js:23:5)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at Function.handle (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:175:3)\n    at router (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:47:12)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)","timestamp":"2026-02-19T16:55:43.403Z","url":"/api/admin/students/branches"}
{"ip":"::1","level":"error","message":"sequelize is not defined","method":"GET","stack":"ReferenceError: sequelize is not defined\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/studentController.js:202:19\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at requireAuth (file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/middleware/requireAuth.js:23:5)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at Function.handle (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:175:3)\n    at router (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:47:12)\n    at Layer.handle [as handle_request] (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)","timestamp":"2026-02-19T16:55:43.409Z","url":"/api/admin/students/semesters"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:55:55.338Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:55:55.363Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:55:58.633Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:55:58.644Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:56:06.686Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:56:06.697Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:56:36.696Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:57:07.233Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:57:37.235Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T16:58:07.245Z","url":"/api/staff/notifications"}
